id,hora_inicio,hora_fin,nota
34274,24 de mayo de 2021  12:23,24 de mayo de 2021  12:31,"100,00"
13141,24 de mayo de 2021  12:45,24 de mayo de 2021  13:04,"37,50"
32376,24 de mayo de 2021  13:10,24 de mayo de 2021  13:33,"50,00"
29032,24 de mayo de 2021  13:29,24 de mayo de 2021  13:32,"75,00"
33283,24 de mayo de 2021  13:34,24 de mayo de 2021  18:19,"87,50"
29462,24 de mayo de 2021  13:36,24 de mayo de 2021  13:42,"100,00"
34349,24 de mayo de 2021  13:37,24 de mayo de 2021  13:41,"87,50"
24436,24 de mayo de 2021  13:46,24 de mayo de 2021  13:48,"37,50"
15203,24 de mayo de 2021  13:46,24 de mayo de 2021  13:54,"50,00"
29660,24 de mayo de 2021  13:51,24 de mayo de 2021  13:57,"75,00"
32965,24 de mayo de 2021  13:53,24 de mayo de 2021  13:56,"25,00"
25883,24 de mayo de 2021  14:06,24 de mayo de 2021  14:08,"37,50"
34041,24 de mayo de 2021  14:10,24 de mayo de 2021  14:12,"62,50"
32355,24 de mayo de 2021  14:14,24 de mayo de 2021  15:56,"0,00"
32436,24 de mayo de 2021  14:15,31 de mayo de 2021  14:20,"0,00"
29915,24 de mayo de 2021  14:27,24 de mayo de 2021  14:31,"50,00"
33268,24 de mayo de 2021  14:31,24 de mayo de 2021  14:35,"50,00"
31329,24 de mayo de 2021  14:35,24 de mayo de 2021  14:47,"100,00"
33240,24 de mayo de 2021  14:45,24 de mayo de 2021  14:49,"62,50"
29232,24 de mayo de 2021  14:46,24 de mayo de 2021  14:51,"100,00"
33904,24 de mayo de 2021  14:47,24 de mayo de 2021  15:04,"100,00"
20603,24 de mayo de 2021  14:48,24 de mayo de 2021  14:50,"37,50"
35194,24 de mayo de 2021  15:08,24 de mayo de 2021  15:16,"87,50"
32700,24 de mayo de 2021  15:33,24 de mayo de 2021  15:39,"50,00"
32828,24 de mayo de 2021  15:34,24 de mayo de 2021  15:41,"50,00"
32921,24 de mayo de 2021  15:46,24 de mayo de 2021  18:14,"62,50"
33870,24 de mayo de 2021  15:50,24 de mayo de 2021  15:51,"62,50"
32184,24 de mayo de 2021  15:52,28 de mayo de 2021  22:48,"62,50"
32645,24 de mayo de 2021  15:57,24 de mayo de 2021  16:04,"87,50"
13141,24 de mayo de 2021  16:26,24 de mayo de 2021  16:49,"100,00"
32412,24 de mayo de 2021  17:30,24 de mayo de 2021  17:33,"62,50"
35018,24 de mayo de 2021  18:18,24 de mayo de 2021  18:22,"75,00"
35273,24 de mayo de 2021  18:36,24 de mayo de 2021  20:49,"87,50"
30575,24 de mayo de 2021  19:09,24 de mayo de 2021  19:18,"37,50"
34952,24 de mayo de 2021  19:12,24 de mayo de 2021  19:18,"75,00"
32813,24 de mayo de 2021  19:30,24 de mayo de 2021  20:11,"37,50"
34164,24 de mayo de 2021  20:18,24 de mayo de 2021  20:30,"75,00"
32813,24 de mayo de 2021  20:31,24 de mayo de 2021  20:43,"100,00"
32813,24 de mayo de 2021  21:04,24 de mayo de 2021  21:25,"62,50"
26776,24 de mayo de 2021  21:06,24 de mayo de 2021  21:30,"75,00"
32813,24 de mayo de 2021  21:32,24 de mayo de 2021  21:42,"100,00"
33420,24 de mayo de 2021  21:36,24 de mayo de 2021  21:55,"62,50"
32813,24 de mayo de 2021  21:50,24 de mayo de 2021  21:55,"87,50"
32813,24 de mayo de 2021  21:56,24 de mayo de 2021  21:59,"87,50"
32813,24 de mayo de 2021  22:00,24 de mayo de 2021  22:06,"50,00"
15295,24 de mayo de 2021  22:03,24 de mayo de 2021  22:08,"62,50"
26284,24 de mayo de 2021  22:04,24 de mayo de 2021  22:10,"75,00"
34442,24 de mayo de 2021  22:05,24 de mayo de 2021  22:15,"25,00"
32813,24 de mayo de 2021  22:06,24 de mayo de 2021  22:08,"87,50"
32813,24 de mayo de 2021  22:08,24 de mayo de 2021  22:09,"100,00"
32813,24 de mayo de 2021  22:09,24 de mayo de 2021  22:10,"100,00"
34058,24 de mayo de 2021  22:10,24 de mayo de 2021  22:13,"75,00"
33939,24 de mayo de 2021  22:17,24 de mayo de 2021  22:18,"87,50"
32355,24 de mayo de 2021  22:25,24 de mayo de 2021  22:28,"62,50"
32355,24 de mayo de 2021  22:29,24 de mayo de 2021  22:31,"75,00"
