id,hora_inicio,hora_fin,nota
33168,24 de mayo de 2021  12:28,24 de mayo de 2021  12:29,83
32483,24 de mayo de 2021  12:42,24 de mayo de 2021  12:44,83
32483,24 de mayo de 2021  12:48,24 de mayo de 2021  12:51,67
32483,24 de mayo de 2021  12:52,24 de mayo de 2021  12:56,67
34384,24 de mayo de 2021  12:58,24 de mayo de 2021  13:00,83
33268,24 de mayo de 2021  13:10,24 de mayo de 2021  13:13,67
30064,24 de mayo de 2021  13:10,24 de mayo de 2021  13:13,83
34465,24 de mayo de 2021  13:17,24 de mayo de 2021  13:21,100
34102,24 de mayo de 2021  13:23,24 de mayo de 2021  13:25,100
33327,24 de mayo de 2021  13:29,24 de mayo de 2021  13:32,100
32355,24 de mayo de 2021  13:38,24 de mayo de 2021  13:41,67
33870,24 de mayo de 2021  13:39,24 de mayo de 2021  13:40,33
33110,24 de mayo de 2021  13:39,24 de mayo de 2021  13:42,67
32231,24 de mayo de 2021  13:48,24 de mayo de 2021  13:49,67
32965,24 de mayo de 2021  14:09,24 de mayo de 2021  14:10,67
26859,24 de mayo de 2021  14:19,24 de mayo de 2021  14:21,50
34350,24 de mayo de 2021  14:22,24 de mayo de 2021  14:23,100
34350,24 de mayo de 2021  14:23,24 de mayo de 2021  14:29,100
34350,24 de mayo de 2021  14:30,24 de mayo de 2021  14:37,83
33405,24 de mayo de 2021  14:35,24 de mayo de 2021  14:36,67
32280,24 de mayo de 2021  14:53,24 de mayo de 2021  14:56,83
32721,24 de mayo de 2021  14:53,24 de mayo de 2021  14:55,100
32280,24 de mayo de 2021  14:56,24 de mayo de 2021  15:00,100
34350,24 de mayo de 2021  15:14,24 de mayo de 2021  15:20,83
33468,24 de mayo de 2021  15:18,24 de mayo de 2021  15:29,100
32404,24 de mayo de 2021  15:24,24 de mayo de 2021  15:27,83
32404,24 de mayo de 2021  15:28,24 de mayo de 2021  15:31,100
32806,24 de mayo de 2021  15:41,24 de mayo de 2021  15:48,50
17571,24 de mayo de 2021  15:41,24 de mayo de 2021  15:46,67
32806,24 de mayo de 2021  15:49,24 de mayo de 2021  15:56,83
32410,24 de mayo de 2021  15:55,24 de mayo de 2021  15:58,100
24436,24 de mayo de 2021  16:02,24 de mayo de 2021  16:04,67
32513,24 de mayo de 2021  16:08,24 de mayo de 2021  16:09,50
34484,24 de mayo de 2021  16:11,24 de mayo de 2021  16:16,83
33428,24 de mayo de 2021  16:12,26 de mayo de 2021  16:12,33
32225,24 de mayo de 2021  16:49,24 de mayo de 2021  16:53,100
29935,24 de mayo de 2021  17:06,24 de mayo de 2021  17:11,100
33420,24 de mayo de 2021  17:48,24 de mayo de 2021  17:53,67
33060,24 de mayo de 2021  17:52,25 de mayo de 2021  15:54,67
34659,24 de mayo de 2021  18:30,24 de mayo de 2021  18:31,67
32579,24 de mayo de 2021  18:33,24 de mayo de 2021  22:03,67
35009,24 de mayo de 2021  18:33,25 de mayo de 2021  00:24,83
29419,24 de mayo de 2021  18:34,24 de mayo de 2021  18:38,100
32236,24 de mayo de 2021  19:57,24 de mayo de 2021  21:51,67
33776,24 de mayo de 2021  20:09,24 de mayo de 2021  20:16,83
26228,24 de mayo de 2021  21:52,24 de mayo de 2021  21:56,50
32236,24 de mayo de 2021  21:53,24 de mayo de 2021  21:55,100
26228,24 de mayo de 2021  21:57,24 de mayo de 2021  21:59,50
26228,24 de mayo de 2021  21:59,24 de mayo de 2021  22:00,100
32445,24 de mayo de 2021  22:04,24 de mayo de 2021  22:13,67
33678,24 de mayo de 2021  22:06,24 de mayo de 2021  23:08,83
26505,24 de mayo de 2021  22:09,24 de mayo de 2021  22:14,67
32450,24 de mayo de 2021  22:15,24 de mayo de 2021  22:17,100
30062,24 de mayo de 2021  22:16,24 de mayo de 2021  22:17,50
10444,24 de mayo de 2021  22:17,24 de mayo de 2021  22:23,100
35239,24 de mayo de 2021  22:18,24 de mayo de 2021  22:35,83
34276,24 de mayo de 2021  22:28,24 de mayo de 2021  22:29,83
30062,24 de mayo de 2021  22:28,24 de mayo de 2021  22:30,67
32435,24 de mayo de 2021  22:32,24 de mayo de 2021  22:36,33
34387,24 de mayo de 2021  22:35,24 de mayo de 2021  22:36,83
32435,24 de mayo de 2021  22:36,24 de mayo de 2021  22:39,83
34951,24 de mayo de 2021  22:37,24 de mayo de 2021  22:38,50
30298,24 de mayo de 2021  22:39,24 de mayo de 2021  22:41,67
12290,24 de mayo de 2021  22:42,24 de mayo de 2021  22:44,83
32826,24 de mayo de 2021  22:43,24 de mayo de 2021  22:45,67
32826,24 de mayo de 2021  22:46,24 de mayo de 2021  22:47,67
32826,24 de mayo de 2021  22:48,24 de mayo de 2021  22:49,100
13242,24 de mayo de 2021  22:50,24 de mayo de 2021  22:57,67
29281,24 de mayo de 2021  22:54,24 de mayo de 2021  22:55,100
33713,24 de mayo de 2021  22:56,24 de mayo de 2021  22:57,50
32475,24 de mayo de 2021  23:04,24 de mayo de 2021  23:11,83
35034,24 de mayo de 2021  23:04,24 de mayo de 2021  23:16,100
34484,24 de mayo de 2021  23:04,24 de mayo de 2021  23:08,83
34901,24 de mayo de 2021  23:05,24 de mayo de 2021  23:07,83
32839,24 de mayo de 2021  23:07,24 de mayo de 2021  23:08,100
26341,24 de mayo de 2021  23:08,24 de mayo de 2021  23:10,83
34484,24 de mayo de 2021  23:08,24 de mayo de 2021  23:11,83
33870,24 de mayo de 2021  23:09,24 de mayo de 2021  23:10,67
28346,24 de mayo de 2021  23:09,24 de mayo de 2021  23:12,83
33870,24 de mayo de 2021  23:10,24 de mayo de 2021  23:11,67
33870,24 de mayo de 2021  23:12,24 de mayo de 2021  23:12,67
33870,24 de mayo de 2021  23:13,24 de mayo de 2021  23:13,83
33870,24 de mayo de 2021  23:14,24 de mayo de 2021  23:15,50
33870,24 de mayo de 2021  23:15,24 de mayo de 2021  23:16,50
34028,24 de mayo de 2021  23:16,24 de mayo de 2021  23:20,50
33870,24 de mayo de 2021  23:16,24 de mayo de 2021  23:17,50
27373,24 de mayo de 2021  23:23,25 de mayo de 2021  00:02,67
32236,24 de mayo de 2021  23:24,24 de mayo de 2021  23:26,100
32668,24 de mayo de 2021  23:28,24 de mayo de 2021  23:30,83
32793,24 de mayo de 2021  23:33,24 de mayo de 2021  23:39,33
35277,24 de mayo de 2021  23:35,24 de mayo de 2021  23:40,100
34239,24 de mayo de 2021  23:40,24 de mayo de 2021  23:47,67
34226,24 de mayo de 2021  23:41,24 de mayo de 2021  23:43,83
35391,24 de mayo de 2021  23:43,24 de mayo de 2021  23:49,33
35221,24 de mayo de 2021  23:44,24 de mayo de 2021  23:45,67
30084,24 de mayo de 2021  23:45,24 de mayo de 2021  23:45,83
30084,24 de mayo de 2021  23:46,24 de mayo de 2021  23:48,100
33711,24 de mayo de 2021  23:47,25 de mayo de 2021  00:09,83
34452,24 de mayo de 2021  23:53,25 de mayo de 2021  00:00,67
35221,24 de mayo de 2021  23:56,24 de mayo de 2021  23:57,67
32323,24 de mayo de 2021  23:56,24 de mayo de 2021  23:57,100
34452,25 de mayo de 2021  00:02,25 de mayo de 2021  00:05,100
32557,25 de mayo de 2021  00:12,25 de mayo de 2021  00:14,83
34305,25 de mayo de 2021  00:13,25 de mayo de 2021  00:16,33
32557,25 de mayo de 2021  00:15,25 de mayo de 2021  00:18,67
32557,25 de mayo de 2021  00:18,25 de mayo de 2021  00:21,83
32557,25 de mayo de 2021  00:21,25 de mayo de 2021  16:30,83
33129,25 de mayo de 2021  00:24,25 de mayo de 2021  00:27,50
32981,25 de mayo de 2021  00:31,25 de mayo de 2021  00:43,100
33301,25 de mayo de 2021  00:40,25 de mayo de 2021  00:42,50
33301,25 de mayo de 2021  00:42,25 de mayo de 2021  00:43,67
23868,25 de mayo de 2021  00:42,25 de mayo de 2021  00:44,67
33301,25 de mayo de 2021  00:44,25 de mayo de 2021  00:45,50
33301,25 de mayo de 2021  00:46,25 de mayo de 2021  00:47,33
33301,25 de mayo de 2021  00:47,25 de mayo de 2021  00:48,50
33301,25 de mayo de 2021  00:48,25 de mayo de 2021  00:49,50
33926,25 de mayo de 2021  00:49,25 de mayo de 2021  00:55,67
26925,25 de mayo de 2021  01:05,25 de mayo de 2021  01:06,67
32660,25 de mayo de 2021  01:10,25 de mayo de 2021  01:12,50
