id,hora_inicio,hora_fin,nota
33626,21 de abril de 2021  18:40,21 de abril de 2021  18:49,50
35243,21 de abril de 2021  18:55,21 de abril de 2021  18:59,50
32246,21 de abril de 2021  19:01,21 de abril de 2021  19:07,50
32965,21 de abril de 2021  19:09,21 de abril de 2021  19:16,50
33468,21 de abril de 2021  19:21,21 de abril de 2021  19:53,83
26717,21 de abril de 2021  19:36,21 de abril de 2021  19:41,100
34975,21 de abril de 2021  19:38,21 de abril de 2021  19:40,83
34903,21 de abril de 2021  19:46,21 de abril de 2021  19:49,83
32331,21 de abril de 2021  19:48,21 de abril de 2021  19:52,33
25870,21 de abril de 2021  19:51,21 de abril de 2021  19:54,83
24444,21 de abril de 2021  19:56,21 de abril de 2021  20:01,67
32195,21 de abril de 2021  20:01,21 de abril de 2021  20:13,83
34575,21 de abril de 2021  20:11,21 de abril de 2021  20:55,67
32198,21 de abril de 2021  20:31,21 de abril de 2021  20:51,67
30357,21 de abril de 2021  20:31,21 de abril de 2021  20:34,67
32333,21 de abril de 2021  20:39,21 de abril de 2021  20:41,83
24452,21 de abril de 2021  20:43,21 de abril de 2021  20:53,100
32876,21 de abril de 2021  20:44,21 de abril de 2021  20:47,17
34047,21 de abril de 2021  20:44,21 de abril de 2021  20:46,67
29028,21 de abril de 2021  20:46,21 de abril de 2021  20:51,50
24866,21 de abril de 2021  20:56,21 de abril de 2021  21:02,100
35354,21 de abril de 2021  20:57,21 de abril de 2021  21:13,100
34720,21 de abril de 2021  21:00,21 de abril de 2021  21:53,83
8084,21 de abril de 2021  21:21,21 de abril de 2021  21:30,17
29217,21 de abril de 2021  21:21,21 de abril de 2021  21:27,67
34623,21 de abril de 2021  21:22,21 de abril de 2021  21:31,33
30062,21 de abril de 2021  21:30,21 de abril de 2021  21:36,67
33082,21 de abril de 2021  21:38,21 de abril de 2021  21:39,83
29478,21 de abril de 2021  21:40,21 de abril de 2021  21:44,67
29187,21 de abril de 2021  21:41,21 de abril de 2021  21:55,50
29083,21 de abril de 2021  21:41,21 de abril de 2021  21:43,50
21740,21 de abril de 2021  21:46,21 de abril de 2021  21:50,67
34012,21 de abril de 2021  21:59,21 de abril de 2021  22:10,50
34679,21 de abril de 2021  22:09,21 de abril de 2021  22:12,67
32502,21 de abril de 2021  22:11,21 de abril de 2021  22:25,50
35344,21 de abril de 2021  22:11,21 de abril de 2021  22:30,50
31079,21 de abril de 2021  22:19,21 de abril de 2021  22:25,33
29846,21 de abril de 2021  22:27,21 de abril de 2021  22:33,100
33336,21 de abril de 2021  22:30,21 de abril de 2021  22:38,67
20920,21 de abril de 2021  22:30,21 de abril de 2021  22:32,83
15539,21 de abril de 2021  22:34,21 de abril de 2021  22:41,67
32418,21 de abril de 2021  22:37,21 de abril de 2021  23:37,83
9250,21 de abril de 2021  22:50,21 de abril de 2021  22:54,100
34271,21 de abril de 2021  22:54,21 de abril de 2021  23:07,67
29855,21 de abril de 2021  23:03,21 de abril de 2021  23:05,67
35263,21 de abril de 2021  23:05,21 de abril de 2021  23:29,100
