id,hora_inicio,hora_fin,nota
25870,29 de abril de 2021  00:36,29 de abril de 2021  00:39,"100,00"
15539,29 de abril de 2021  00:48,29 de abril de 2021  00:49,"100,00"
35043,29 de abril de 2021  00:56,29 de abril de 2021  01:10,"75,00"
33420,29 de abril de 2021  00:57,29 de abril de 2021  01:01,"100,00"
26601,29 de abril de 2021  02:08,29 de abril de 2021  02:36,"100,00"
30787,29 de abril de 2021  02:16,29 de abril de 2021  02:17,"100,00"
11971,29 de abril de 2021  02:21,29 de abril de 2021  02:24,"75,00"
30398,29 de abril de 2021  02:27,29 de abril de 2021  02:34,"75,00"
33654,29 de abril de 2021  04:06,29 de abril de 2021  04:10,"75,00"
33213,29 de abril de 2021  08:13,29 de abril de 2021  08:15,"100,00"
34474,29 de abril de 2021  08:28,29 de abril de 2021  08:30,"100,00"
23690,29 de abril de 2021  08:32,29 de abril de 2021  08:34,"75,00"
30879,29 de abril de 2021  08:39,29 de abril de 2021  08:52,"100,00"
35393,29 de abril de 2021  08:39,29 de abril de 2021  08:41,"100,00"
32201,29 de abril de 2021  08:46,29 de abril de 2021  09:07,"100,00"
30193,29 de abril de 2021  08:53,29 de abril de 2021  08:56,"100,00"
34032,29 de abril de 2021  09:01,29 de abril de 2021  09:04,"50,00"
29149,29 de abril de 2021  09:07,29 de abril de 2021  09:10,"75,00"
34472,29 de abril de 2021  09:15,29 de abril de 2021  09:31,"75,00"
29540,29 de abril de 2021  09:17,29 de abril de 2021  09:21,"75,00"
34837,29 de abril de 2021  09:36,29 de abril de 2021  10:19,"75,00"
21286,29 de abril de 2021  09:38,29 de abril de 2021  09:51,"75,00"
16240,29 de abril de 2021  09:39,29 de abril de 2021  09:47,"100,00"
34798,29 de abril de 2021  09:43,29 de abril de 2021  09:54,"100,00"
29239,29 de abril de 2021  09:45,29 de abril de 2021  09:51,"100,00"
26717,29 de abril de 2021  09:53,29 de abril de 2021  10:08,"50,00"
33376,29 de abril de 2021  09:56,29 de abril de 2021  09:59,"0,00"
33981,29 de abril de 2021  10:24,29 de abril de 2021  10:25,"100,00"
26180,29 de abril de 2021  10:25,29 de abril de 2021  10:26,"100,00"
32205,29 de abril de 2021  10:25,29 de abril de 2021  10:35,"100,00"
32277,29 de abril de 2021  10:31,29 de abril de 2021  10:33,"100,00"
30765,29 de abril de 2021  10:31,29 de abril de 2021  10:34,"75,00"
34682,29 de abril de 2021  10:35,29 de abril de 2021  10:41,"100,00"
30017,29 de abril de 2021  10:37,29 de abril de 2021  10:37,"75,00"
35331,29 de abril de 2021  10:39,29 de abril de 2021  10:42,"75,00"
33343,29 de abril de 2021  10:41,29 de abril de 2021  10:48,"100,00"
27252,29 de abril de 2021  10:44,29 de abril de 2021  10:48,"50,00"
26808,29 de abril de 2021  10:48,29 de abril de 2021  10:52,"75,00"
33381,29 de abril de 2021  10:55,29 de abril de 2021  10:58,"75,00"
34161,29 de abril de 2021  10:55,29 de abril de 2021  10:58,"75,00"
32950,29 de abril de 2021  11:03,29 de abril de 2021  11:36,"75,00"
30723,29 de abril de 2021  11:08,29 de abril de 2021  11:47,"50,00"
34065,29 de abril de 2021  11:09,29 de abril de 2021  11:14,"100,00"
35442,29 de abril de 2021  11:22,29 de abril de 2021  11:41,"100,00"
33168,29 de abril de 2021  11:23,29 de abril de 2021  11:29,"75,00"
32519,29 de abril de 2021  11:26,29 de abril de 2021  11:29,"50,00"
33291,29 de abril de 2021  11:27,29 de abril de 2021  11:42,"75,00"
33336,29 de abril de 2021  11:28,29 de abril de 2021  11:34,"50,00"
32828,29 de abril de 2021  11:35,29 de abril de 2021  11:38,"75,00"
32748,29 de abril de 2021  11:39,29 de abril de 2021  11:56,"100,00"
33870,29 de abril de 2021  11:41,29 de abril de 2021  11:42,"75,00"
26254,29 de abril de 2021  11:43,29 de abril de 2021  11:44,"0,00"
18649,29 de abril de 2021  11:48,29 de abril de 2021  12:19,"75,00"
32557,29 de abril de 2021  11:50,29 de abril de 2021  11:52,"100,00"
9139,29 de abril de 2021  11:54,29 de abril de 2021  11:54,"100,00"
30940,29 de abril de 2021  12:03,29 de abril de 2021  12:12,"100,00"
34062,29 de abril de 2021  12:05,29 de abril de 2021  12:09,"50,00"
15712,29 de abril de 2021  12:09,29 de abril de 2021  12:12,"75,00"
32214,29 de abril de 2021  12:10,29 de abril de 2021  12:11,"75,00"
21899,29 de abril de 2021  12:19,29 de abril de 2021  12:26,"100,00"
34975,29 de abril de 2021  12:21,29 de abril de 2021  12:23,"50,00"
19069,29 de abril de 2021  12:22,29 de abril de 2021  12:24,"75,00"
32691,29 de abril de 2021  12:31,29 de abril de 2021  12:41,"100,00"
19163,29 de abril de 2021  12:34,29 de abril de 2021  12:35,"75,00"
32797,29 de abril de 2021  12:42,29 de abril de 2021  13:01,"100,00"
29299,29 de abril de 2021  12:43,29 de abril de 2021  12:46,"75,00"
33245,29 de abril de 2021  12:54,29 de abril de 2021  12:57,"100,00"
34544,29 de abril de 2021  12:55,29 de abril de 2021  13:08,"100,00"
28403,29 de abril de 2021  12:59,29 de abril de 2021  13:02,"25,00"
34041,29 de abril de 2021  13:01,29 de abril de 2021  13:10,"75,00"
32999,29 de abril de 2021  13:02,29 de abril de 2021  13:10,"100,00"
32795,29 de abril de 2021  13:04,29 de abril de 2021  13:29,"100,00"
32437,29 de abril de 2021  13:05,29 de abril de 2021  13:07,"50,00"
32233,29 de abril de 2021  13:06,29 de abril de 2021  13:08,"100,00"
29595,29 de abril de 2021  13:19,29 de abril de 2021  13:21,"50,00"
24452,29 de abril de 2021  13:26,29 de abril de 2021  13:37,"75,00"
27409,29 de abril de 2021  13:28,29 de abril de 2021  13:30,"75,00"
32868,29 de abril de 2021  13:30,29 de abril de 2021  13:32,"100,00"
32558,29 de abril de 2021  13:37,29 de abril de 2021  13:46,"75,00"
30423,29 de abril de 2021  13:45,29 de abril de 2021  13:46,"50,00"
32785,29 de abril de 2021  13:45,29 de abril de 2021  13:46,"75,00"
21914,29 de abril de 2021  13:46,29 de abril de 2021  13:52,"100,00"
34072,29 de abril de 2021  13:48,29 de abril de 2021  13:57,"75,00"
25703,29 de abril de 2021  13:49,29 de abril de 2021  13:50,"75,00"
32231,29 de abril de 2021  13:54,29 de abril de 2021  13:55,"100,00"
34308,29 de abril de 2021  13:58,29 de abril de 2021  14:24,"75,00"
35239,29 de abril de 2021  14:02,29 de abril de 2021  14:18,"100,00"
30241,29 de abril de 2021  14:06,29 de abril de 2021  14:11,"75,00"
34282,29 de abril de 2021  14:08,29 de abril de 2021  14:21,"75,00"
34266,29 de abril de 2021  14:19,29 de abril de 2021  14:43,"50,00"
33283,29 de abril de 2021  14:19,3 de mayo de 2021  16:33,"50,00"
33082,29 de abril de 2021  14:24,29 de abril de 2021  14:27,"100,00"
32246,29 de abril de 2021  14:25,29 de abril de 2021  14:30,"50,00"
33518,29 de abril de 2021  14:33,29 de abril de 2021  14:36,"100,00"
