id,hora_inicio,hora_fin,nota
30694,24 de mayo de 2021  13:15,24 de mayo de 2021  13:21,"66,67"
30064,24 de mayo de 2021  13:44,24 de mayo de 2021  13:46,"83,33"
33240,24 de mayo de 2021  14:19,24 de mayo de 2021  14:30,"83,33"
29915,24 de mayo de 2021  14:19,24 de mayo de 2021  14:24,"83,33"
33268,24 de mayo de 2021  14:21,24 de mayo de 2021  14:24,"66,67"
34041,24 de mayo de 2021  14:34,24 de mayo de 2021  14:35,"50,00"
34384,24 de mayo de 2021  14:52,24 de mayo de 2021  15:02,"66,67"
33870,24 de mayo de 2021  15:48,24 de mayo de 2021  15:49,"83,33"
34297,24 de mayo de 2021  15:51,24 de mayo de 2021  15:58,"100,00"
34594,24 de mayo de 2021  16:12,29 de mayo de 2021  08:14,"66,67"
35018,24 de mayo de 2021  18:23,24 de mayo de 2021  18:25,"83,33"
32374,24 de mayo de 2021  18:29,31 de mayo de 2021  18:31,"0,00"
33420,24 de mayo de 2021  19:49,24 de mayo de 2021  19:56,"33,33"
34624,24 de mayo de 2021  20:20,31 de mayo de 2021  20:30,"0,00"
33327,24 de mayo de 2021  22:06,24 de mayo de 2021  22:15,"83,33"
32200,24 de mayo de 2021  22:11,24 de mayo de 2021  22:12,"66,67"
33420,24 de mayo de 2021  22:40,24 de mayo de 2021  22:44,"66,67"
34058,24 de mayo de 2021  22:55,24 de mayo de 2021  22:57,"50,00"
26228,24 de mayo de 2021  23:11,24 de mayo de 2021  23:13,"83,33"
26505,24 de mayo de 2021  23:25,24 de mayo de 2021  23:31,"100,00"
12290,24 de mayo de 2021  23:28,24 de mayo de 2021  23:30,"33,33"
28346,24 de mayo de 2021  23:40,24 de mayo de 2021  23:44,"66,67"
29980,24 de mayo de 2021  23:42,24 de mayo de 2021  23:56,"66,67"
33301,25 de mayo de 2021  01:33,25 de mayo de 2021  01:34,"50,00"
33301,25 de mayo de 2021  01:36,25 de mayo de 2021  01:37,"66,67"
33468,25 de mayo de 2021  01:55,25 de mayo de 2021  02:04,"66,67"
32195,25 de mayo de 2021  02:48,25 de mayo de 2021  02:49,"66,67"
32195,25 de mayo de 2021  02:49,25 de mayo de 2021  02:50,"83,33"
32756,25 de mayo de 2021  08:45,25 de mayo de 2021  08:48,"50,00"
30062,25 de mayo de 2021  10:29,25 de mayo de 2021  10:36,"66,67"
33592,25 de mayo de 2021  10:49,25 de mayo de 2021  10:54,"83,33"
29067,25 de mayo de 2021  11:58,25 de mayo de 2021  12:05,"33,33"
23910,25 de mayo de 2021  12:02,25 de mayo de 2021  12:03,"100,00"
33900,25 de mayo de 2021  12:21,25 de mayo de 2021  12:24,"83,33"
28036,25 de mayo de 2021  12:30,25 de mayo de 2021  12:33,"83,33"
33556,25 de mayo de 2021  12:53,25 de mayo de 2021  12:55,"66,67"
34274,25 de mayo de 2021  12:59,25 de mayo de 2021  13:04,"100,00"
32981,25 de mayo de 2021  13:16,25 de mayo de 2021  13:19,"83,33"
34164,25 de mayo de 2021  13:20,25 de mayo de 2021  13:24,"83,33"
34164,25 de mayo de 2021  13:24,25 de mayo de 2021  13:27,"83,33"
35369,25 de mayo de 2021  13:25,25 de mayo de 2021  13:27,"83,33"
