id,hora_inicio,hora_fin,nota
34274,24 de mayo de 2021  12:32,24 de mayo de 2021  12:34,"100,00"
29032,24 de mayo de 2021  13:35,24 de mayo de 2021  13:36,"0,00"
29462,24 de mayo de 2021  13:43,24 de mayo de 2021  13:45,"100,00"
15203,24 de mayo de 2021  13:55,24 de mayo de 2021  13:59,"100,00"
29660,24 de mayo de 2021  14:00,24 de mayo de 2021  14:00,"100,00"
24436,24 de mayo de 2021  14:03,24 de mayo de 2021  14:05,"33,33"
34041,24 de mayo de 2021  14:18,24 de mayo de 2021  14:22,"33,33"
29915,24 de mayo de 2021  14:32,24 de mayo de 2021  14:39,"100,00"
31329,24 de mayo de 2021  14:51,24 de mayo de 2021  14:56,"33,33"
29232,24 de mayo de 2021  14:51,24 de mayo de 2021  14:59,"33,33"
31329,24 de mayo de 2021  14:58,24 de mayo de 2021  14:58,"66,67"
29232,24 de mayo de 2021  15:00,24 de mayo de 2021  15:01,"100,00"
32828,24 de mayo de 2021  15:42,24 de mayo de 2021  15:47,"100,00"
33904,24 de mayo de 2021  15:46,24 de mayo de 2021  15:50,"33,33"
35194,24 de mayo de 2021  15:51,24 de mayo de 2021  15:59,"100,00"
33870,24 de mayo de 2021  15:52,24 de mayo de 2021  15:53,"33,33"
32645,24 de mayo de 2021  16:06,24 de mayo de 2021  16:09,"33,33"
32412,24 de mayo de 2021  17:34,24 de mayo de 2021  17:38,"33,33"
32645,24 de mayo de 2021  18:30,24 de mayo de 2021  18:31,"100,00"
33420,24 de mayo de 2021  21:56,24 de mayo de 2021  22:03,"33,33"
33420,24 de mayo de 2021  22:04,24 de mayo de 2021  22:04,"0,00"
33420,24 de mayo de 2021  22:05,24 de mayo de 2021  22:05,"100,00"
26284,24 de mayo de 2021  22:12,24 de mayo de 2021  22:29,"33,33"
34442,24 de mayo de 2021  22:17,24 de mayo de 2021  22:22,"33,33"
34058,24 de mayo de 2021  22:20,24 de mayo de 2021  22:22,"0,00"
34058,24 de mayo de 2021  22:23,24 de mayo de 2021  22:23,"0,00"
34058,24 de mayo de 2021  22:24,24 de mayo de 2021  22:24,"33,33"
34058,24 de mayo de 2021  22:24,24 de mayo de 2021  22:24,"100,00"
28209,24 de mayo de 2021  22:34,24 de mayo de 2021  22:37,"100,00"
34164,24 de mayo de 2021  22:48,24 de mayo de 2021  22:50,"33,33"
34903,24 de mayo de 2021  22:50,31 de mayo de 2021  23:00,"0,00"
33330,24 de mayo de 2021  23:08,24 de mayo de 2021  23:11,"33,33"
19136,24 de mayo de 2021  23:09,24 de mayo de 2021  23:31,"100,00"
32785,24 de mayo de 2021  23:12,27 de mayo de 2021  15:37,"33,33"
29846,24 de mayo de 2021  23:13,24 de mayo de 2021  23:23,"100,00"
32598,24 de mayo de 2021  23:18,24 de mayo de 2021  23:18,"33,33"
29846,24 de mayo de 2021  23:34,24 de mayo de 2021  23:36,"100,00"
12290,24 de mayo de 2021  23:35,24 de mayo de 2021  23:37,"33,33"
30465,24 de mayo de 2021  23:50,1 de junio de 2021  00:00,"0,00"
34459,25 de mayo de 2021  00:25,25 de mayo de 2021  00:29,"100,00"
32776,25 de mayo de 2021  00:41,28 de mayo de 2021  21:38,"100,00"
30940,25 de mayo de 2021  01:18,25 de mayo de 2021  01:25,"100,00"
33301,25 de mayo de 2021  01:41,25 de mayo de 2021  01:43,"33,33"
33301,25 de mayo de 2021  01:44,25 de mayo de 2021  01:44,"100,00"
34952,25 de mayo de 2021  08:40,25 de mayo de 2021  08:42,"33,33"
34952,25 de mayo de 2021  08:44,25 de mayo de 2021  08:44,"100,00"
32315,25 de mayo de 2021  08:56,25 de mayo de 2021  08:58,"0,00"
32315,25 de mayo de 2021  08:58,25 de mayo de 2021  09:02,"100,00"
32756,25 de mayo de 2021  09:09,25 de mayo de 2021  09:11,"0,00"
32756,25 de mayo de 2021  09:14,25 de mayo de 2021  09:15,"0,00"
32756,25 de mayo de 2021  09:15,25 de mayo de 2021  09:16,"100,00"
33051,25 de mayo de 2021  09:39,25 de mayo de 2021  09:41,"0,00"
34384,25 de mayo de 2021  10:35,25 de mayo de 2021  10:41,"0,00"
34384,25 de mayo de 2021  10:50,25 de mayo de 2021  10:52,"100,00"
30104,25 de mayo de 2021  11:09,1 de junio de 2021  11:12,"0,00"
34468,25 de mayo de 2021  11:28,25 de mayo de 2021  11:30,"0,00"
34468,25 de mayo de 2021  11:31,25 de mayo de 2021  11:31,"100,00"
30139,25 de mayo de 2021  11:31,27 de mayo de 2021  11:40,"100,00"
29067,25 de mayo de 2021  12:19,25 de mayo de 2021  12:21,"33,33"
33556,25 de mayo de 2021  13:04,25 de mayo de 2021  13:06,"33,33"
35328,25 de mayo de 2021  13:06,25 de mayo de 2021  13:08,"0,00"
35328,25 de mayo de 2021  13:08,25 de mayo de 2021  13:09,"100,00"
32813,25 de mayo de 2021  13:22,25 de mayo de 2021  13:23,"0,00"
32813,25 de mayo de 2021  13:23,25 de mayo de 2021  13:23,"33,33"
32813,25 de mayo de 2021  13:23,25 de mayo de 2021  13:23,"100,00"
29361,25 de mayo de 2021  13:24,25 de mayo de 2021  13:27,"100,00"
18649,25 de mayo de 2021  13:31,25 de mayo de 2021  13:37,"0,00"
34561,25 de mayo de 2021  14:26,25 de mayo de 2021  14:30,"100,00"
