id,hora_inicio,hora_fin,nota
32965,24 de mayo de 2021  13:56,24 de mayo de 2021  13:57,"83,33"
15203,24 de mayo de 2021  13:59,24 de mayo de 2021  14:10,"50,00"
24436,24 de mayo de 2021  14:08,24 de mayo de 2021  14:09,"33,33"
33354,24 de mayo de 2021  14:19,24 de mayo de 2021  14:22,"50,00"
29915,24 de mayo de 2021  14:39,24 de mayo de 2021  14:42,"83,33"
31329,24 de mayo de 2021  15:10,24 de mayo de 2021  15:28,"83,33"
33268,24 de mayo de 2021  15:15,24 de mayo de 2021  15:21,"83,33"
32828,24 de mayo de 2021  15:23,24 de mayo de 2021  15:26,"66,67"
34274,24 de mayo de 2021  15:29,24 de mayo de 2021  15:33,"100,00"
33870,24 de mayo de 2021  15:54,24 de mayo de 2021  15:54,"66,67"
35194,24 de mayo de 2021  16:01,24 de mayo de 2021  16:10,"66,67"
29462,24 de mayo de 2021  16:09,24 de mayo de 2021  16:14,"100,00"
32412,24 de mayo de 2021  18:24,24 de mayo de 2021  18:26,"83,33"
32645,24 de mayo de 2021  18:25,24 de mayo de 2021  18:30,"100,00"
34839,24 de mayo de 2021  19:42,27 de mayo de 2021  21:58,"50,00"
33283,24 de mayo de 2021  21:05,25 de mayo de 2021  11:08,"83,33"
27275,24 de mayo de 2021  21:28,31 de mayo de 2021  21:30,"0,00"
33420,24 de mayo de 2021  22:07,24 de mayo de 2021  22:08,"50,00"
15295,24 de mayo de 2021  22:08,24 de mayo de 2021  22:10,"83,33"
34058,24 de mayo de 2021  22:27,24 de mayo de 2021  22:29,"50,00"
28209,24 de mayo de 2021  22:28,24 de mayo de 2021  22:30,"83,33"
26284,24 de mayo de 2021  22:31,24 de mayo de 2021  22:37,"33,33"
34903,24 de mayo de 2021  22:51,24 de mayo de 2021  22:55,"66,67"
34164,24 de mayo de 2021  22:52,24 de mayo de 2021  22:59,"83,33"
21487,24 de mayo de 2021  23:00,24 de mayo de 2021  23:02,"83,33"
33330,24 de mayo de 2021  23:13,24 de mayo de 2021  23:13,"66,67"
32785,24 de mayo de 2021  23:15,24 de mayo de 2021  23:17,"33,33"
32785,24 de mayo de 2021  23:18,24 de mayo de 2021  23:21,"83,33"
29846,24 de mayo de 2021  23:24,24 de mayo de 2021  23:33,"83,33"
33961,24 de mayo de 2021  23:29,24 de mayo de 2021  23:33,"66,67"
12290,24 de mayo de 2021  23:38,24 de mayo de 2021  23:39,"50,00"
32795,24 de mayo de 2021  23:50,24 de mayo de 2021  23:55,"50,00"
30465,24 de mayo de 2021  23:52,24 de mayo de 2021  23:54,"83,33"
34459,25 de mayo de 2021  00:06,25 de mayo de 2021  00:09,"83,33"
34442,25 de mayo de 2021  00:13,25 de mayo de 2021  00:18,"66,67"
32776,25 de mayo de 2021  00:48,1 de junio de 2021  00:50,"0,00"
29233,25 de mayo de 2021  00:53,25 de mayo de 2021  00:54,"50,00"
29233,25 de mayo de 2021  00:59,25 de mayo de 2021  01:01,"66,67"
33301,25 de mayo de 2021  01:44,25 de mayo de 2021  01:45,"66,67"
34952,25 de mayo de 2021  08:45,25 de mayo de 2021  08:47,"83,33"
32315,25 de mayo de 2021  09:02,25 de mayo de 2021  09:04,"66,67"
30139,25 de mayo de 2021  11:11,25 de mayo de 2021  11:14,"83,33"
30104,25 de mayo de 2021  11:13,25 de mayo de 2021  11:16,"83,33"
30139,25 de mayo de 2021  11:14,25 de mayo de 2021  11:17,"83,33"
30139,25 de mayo de 2021  11:17,25 de mayo de 2021  11:20,"100,00"
34468,25 de mayo de 2021  11:32,25 de mayo de 2021  11:40,"66,67"
29233,25 de mayo de 2021  11:33,25 de mayo de 2021  11:41,"66,67"
13808,25 de mayo de 2021  12:20,25 de mayo de 2021  12:22,"83,33"
29067,25 de mayo de 2021  12:21,25 de mayo de 2021  12:24,"50,00"
33556,25 de mayo de 2021  13:06,25 de mayo de 2021  13:09,"66,67"
35328,25 de mayo de 2021  13:09,25 de mayo de 2021  13:16,"33,33"
32795,25 de mayo de 2021  13:09,25 de mayo de 2021  13:14,"66,67"
29232,25 de mayo de 2021  13:23,25 de mayo de 2021  13:27,"83,33"
32813,25 de mayo de 2021  13:24,25 de mayo de 2021  13:25,"50,00"
32813,25 de mayo de 2021  13:25,25 de mayo de 2021  13:32,"83,33"
29361,25 de mayo de 2021  13:27,25 de mayo de 2021  13:33,"33,33"
32813,25 de mayo de 2021  13:34,25 de mayo de 2021  13:36,"66,67"
29361,25 de mayo de 2021  13:34,25 de mayo de 2021  13:42,"66,67"
32813,25 de mayo de 2021  13:36,25 de mayo de 2021  13:39,"50,00"
32813,25 de mayo de 2021  13:40,25 de mayo de 2021  13:44,"66,67"
18649,25 de mayo de 2021  13:42,25 de mayo de 2021  13:55,"83,33"
32813,25 de mayo de 2021  13:45,25 de mayo de 2021  13:46,"83,33"
32813,25 de mayo de 2021  13:46,25 de mayo de 2021  13:47,"83,33"
32813,25 de mayo de 2021  13:48,25 de mayo de 2021  13:50,"100,00"
32813,25 de mayo de 2021  13:51,25 de mayo de 2021  13:52,"66,67"
32813,25 de mayo de 2021  13:54,25 de mayo de 2021  13:55,"66,67"
32813,25 de mayo de 2021  13:55,25 de mayo de 2021  13:56,"83,33"
32813,25 de mayo de 2021  13:57,25 de mayo de 2021  13:58,"83,33"
32813,25 de mayo de 2021  13:58,25 de mayo de 2021  13:59,"66,67"
32813,25 de mayo de 2021  14:00,25 de mayo de 2021  14:00,"100,00"
32511,25 de mayo de 2021  14:13,25 de mayo de 2021  22:22,"83,33"
29660,25 de mayo de 2021  14:20,25 de mayo de 2021  14:28,"100,00"
33268,25 de mayo de 2021  14:47,25 de mayo de 2021  14:52,"50,00"
33268,25 de mayo de 2021  14:53,25 de mayo de 2021  15:00,"83,33"
32691,25 de mayo de 2021  15:04,25 de mayo de 2021  15:10,"66,67"
34786,25 de mayo de 2021  15:07,25 de mayo de 2021  15:26,"66,67"
15204,25 de mayo de 2021  15:07,25 de mayo de 2021  15:15,"83,33"
33739,25 de mayo de 2021  15:10,1 de junio de 2021  15:12,"0,00"
32691,25 de mayo de 2021  15:12,25 de mayo de 2021  15:20,"83,33"
34969,25 de mayo de 2021  15:12,25 de mayo de 2021  15:19,"100,00"
29428,25 de mayo de 2021  16:17,25 de mayo de 2021  16:22,"50,00"
34612,25 de mayo de 2021  16:20,25 de mayo de 2021  16:28,"16,67"
29428,25 de mayo de 2021  16:23,25 de mayo de 2021  16:27,"50,00"
34612,25 de mayo de 2021  16:28,25 de mayo de 2021  16:29,"50,00"
33692,25 de mayo de 2021  16:39,25 de mayo de 2021  16:44,"83,33"
33640,25 de mayo de 2021  16:42,25 de mayo de 2021  16:51,"83,33"
