id,hora_inicio,hora_fin,nota
33201,24 de mayo de 2021  13:05,24 de mayo de 2021  13:17,"100,00"
30064,24 de mayo de 2021  13:28,24 de mayo de 2021  13:29,"100,00"
34465,24 de mayo de 2021  13:36,24 de mayo de 2021  13:37,"100,00"
34102,24 de mayo de 2021  13:42,24 de mayo de 2021  13:43,"100,00"
29915,24 de mayo de 2021  13:53,24 de mayo de 2021  13:55,"100,00"
34384,24 de mayo de 2021  13:59,24 de mayo de 2021  14:05,"100,00"
34920,24 de mayo de 2021  13:59,24 de mayo de 2021  14:00,"100,00"
33240,24 de mayo de 2021  14:39,24 de mayo de 2021  14:41,"100,00"
34041,24 de mayo de 2021  14:39,24 de mayo de 2021  14:41,"100,00"
33227,24 de mayo de 2021  15:17,31 de mayo de 2021  15:22,"0,00"
32496,24 de mayo de 2021  15:18,24 de mayo de 2021  15:21,"100,00"
32782,24 de mayo de 2021  15:25,24 de mayo de 2021  15:31,"100,00"
33870,24 de mayo de 2021  15:40,24 de mayo de 2021  15:41,"100,00"
33327,24 de mayo de 2021  15:42,24 de mayo de 2021  15:44,"100,00"
26859,24 de mayo de 2021  16:13,31 de mayo de 2021  16:21,"100,00"
34350,24 de mayo de 2021  16:14,24 de mayo de 2021  16:16,"100,00"
34675,24 de mayo de 2021  18:21,24 de mayo de 2021  18:25,"66,67"
34675,24 de mayo de 2021  18:27,24 de mayo de 2021  18:29,"100,00"
33076,24 de mayo de 2021  18:35,24 de mayo de 2021  18:44,"100,00"
34970,24 de mayo de 2021  18:39,24 de mayo de 2021  23:25,"83,33"
33420,24 de mayo de 2021  19:14,24 de mayo de 2021  19:16,"100,00"
33831,24 de mayo de 2021  20:04,24 de mayo de 2021  20:09,"100,00"
33468,24 de mayo de 2021  20:19,24 de mayo de 2021  20:30,"100,00"
27409,24 de mayo de 2021  20:42,24 de mayo de 2021  20:45,"100,00"
34609,24 de mayo de 2021  22:25,24 de mayo de 2021  22:27,"100,00"
26228,24 de mayo de 2021  22:36,24 de mayo de 2021  22:40,"66,67"
32355,24 de mayo de 2021  22:38,24 de mayo de 2021  22:39,"100,00"
26228,24 de mayo de 2021  22:41,24 de mayo de 2021  22:42,"100,00"
26505,24 de mayo de 2021  22:48,24 de mayo de 2021  22:49,"100,00"
12290,24 de mayo de 2021  23:06,24 de mayo de 2021  23:10,"66,67"
32826,24 de mayo de 2021  23:16,24 de mayo de 2021  23:18,"100,00"
34417,24 de mayo de 2021  23:20,24 de mayo de 2021  23:22,"100,00"
33554,24 de mayo de 2021  23:25,24 de mayo de 2021  23:26,"100,00"
32668,24 de mayo de 2021  23:45,24 de mayo de 2021  23:47,"100,00"
29200,24 de mayo de 2021  23:51,24 de mayo de 2021  23:59,"83,33"
29200,25 de mayo de 2021  00:00,25 de mayo de 2021  00:01,"100,00"
28346,25 de mayo de 2021  00:24,25 de mayo de 2021  00:27,"100,00"
33301,25 de mayo de 2021  01:13,25 de mayo de 2021  01:14,"100,00"
32660,25 de mayo de 2021  01:28,25 de mayo de 2021  01:31,"83,33"
32660,25 de mayo de 2021  01:31,25 de mayo de 2021  01:32,"100,00"
35009,25 de mayo de 2021  01:40,25 de mayo de 2021  01:46,"100,00"
32981,25 de mayo de 2021  01:48,25 de mayo de 2021  01:51,"83,33"
32981,25 de mayo de 2021  01:51,25 de mayo de 2021  01:52,"100,00"
32195,25 de mayo de 2021  02:33,25 de mayo de 2021  02:35,"66,67"
32195,25 de mayo de 2021  02:35,25 de mayo de 2021  02:36,"100,00"
32969,25 de mayo de 2021  02:51,1 de junio de 2021  03:00,"100,00"
32756,25 de mayo de 2021  08:33,25 de mayo de 2021  08:35,"100,00"
34058,25 de mayo de 2021  08:54,25 de mayo de 2021  08:57,"50,00"
34058,25 de mayo de 2021  09:00,25 de mayo de 2021  09:01,"100,00"
29945,25 de mayo de 2021  09:08,25 de mayo de 2021  09:09,"100,00"
34900,25 de mayo de 2021  09:12,25 de mayo de 2021  09:13,"100,00"
34199,25 de mayo de 2021  09:30,25 de mayo de 2021  09:31,"100,00"
26341,25 de mayo de 2021  09:50,25 de mayo de 2021  09:54,"100,00"
29281,25 de mayo de 2021  10:08,25 de mayo de 2021  10:09,"100,00"
29067,25 de mayo de 2021  10:57,25 de mayo de 2021  11:01,"66,67"
29067,25 de mayo de 2021  11:01,25 de mayo de 2021  11:03,"66,67"
29067,25 de mayo de 2021  11:03,25 de mayo de 2021  11:04,"66,67"
29067,25 de mayo de 2021  11:05,25 de mayo de 2021  11:05,"0,00"
29067,25 de mayo de 2021  11:08,25 de mayo de 2021  11:10,"100,00"
32981,25 de mayo de 2021  12:04,25 de mayo de 2021  12:06,"83,33"
32981,25 de mayo de 2021  12:07,25 de mayo de 2021  12:10,"100,00"
30432,25 de mayo de 2021  12:08,25 de mayo de 2021  12:10,"66,67"
34901,25 de mayo de 2021  12:14,25 de mayo de 2021  12:17,"100,00"
33556,25 de mayo de 2021  12:30,25 de mayo de 2021  12:32,"100,00"
34274,25 de mayo de 2021  12:34,25 de mayo de 2021  12:36,"83,33"
