id,hora_inicio,hora_fin,nota
33678,24 de mayo de 2021  12:20,26 de mayo de 2021  15:33,"75,00"
12276,24 de mayo de 2021  12:28,24 de mayo de 2021  12:30,"100,00"
32981,24 de mayo de 2021  12:30,25 de mayo de 2021  01:30,"50,00"
29281,24 de mayo de 2021  12:33,24 de mayo de 2021  12:34,"75,00"
30694,24 de mayo de 2021  12:37,24 de mayo de 2021  12:39,"50,00"
30694,24 de mayo de 2021  12:40,24 de mayo de 2021  12:42,"75,00"
32246,24 de mayo de 2021  12:41,24 de mayo de 2021  12:50,"25,00"
32246,24 de mayo de 2021  12:52,24 de mayo de 2021  12:54,"100,00"
33201,24 de mayo de 2021  13:18,24 de mayo de 2021  13:23,"75,00"
33201,24 de mayo de 2021  13:23,24 de mayo de 2021  13:28,"50,00"
30064,24 de mayo de 2021  13:24,24 de mayo de 2021  13:26,"75,00"
33268,24 de mayo de 2021  13:27,24 de mayo de 2021  13:29,"75,00"
34465,24 de mayo de 2021  13:31,24 de mayo de 2021  13:32,"50,00"
34102,24 de mayo de 2021  13:36,24 de mayo de 2021  13:38,"100,00"
34384,24 de mayo de 2021  13:51,24 de mayo de 2021  13:54,"100,00"
24015,24 de mayo de 2021  14:30,31 de mayo de 2021  14:36,"0,00"
32496,24 de mayo de 2021  15:21,24 de mayo de 2021  15:23,"50,00"
26859,24 de mayo de 2021  15:35,24 de mayo de 2021  15:37,"75,00"
26859,24 de mayo de 2021  15:38,24 de mayo de 2021  15:39,"75,00"
33870,24 de mayo de 2021  15:38,24 de mayo de 2021  15:39,"100,00"
33327,24 de mayo de 2021  15:39,24 de mayo de 2021  15:39,"100,00"
34350,24 de mayo de 2021  15:47,24 de mayo de 2021  15:47,"100,00"
34350,24 de mayo de 2021  15:49,24 de mayo de 2021  15:50,"100,00"
17571,24 de mayo de 2021  16:05,24 de mayo de 2021  16:07,"50,00"
34350,24 de mayo de 2021  16:10,24 de mayo de 2021  16:13,"75,00"
33468,24 de mayo de 2021  16:17,24 de mayo de 2021  16:29,"25,00"
33468,24 de mayo de 2021  16:30,24 de mayo de 2021  16:37,"75,00"
35373,24 de mayo de 2021  16:33,26 de mayo de 2021  16:38,"50,00"
32280,24 de mayo de 2021  16:42,24 de mayo de 2021  16:44,"100,00"
32404,24 de mayo de 2021  16:47,24 de mayo de 2021  16:52,"25,00"
32404,24 de mayo de 2021  16:52,24 de mayo de 2021  16:56,"75,00"
32404,24 de mayo de 2021  16:57,24 de mayo de 2021  17:00,"75,00"
32404,24 de mayo de 2021  17:01,24 de mayo de 2021  17:06,"50,00"
32404,24 de mayo de 2021  17:08,24 de mayo de 2021  17:30,"75,00"
32404,24 de mayo de 2021  17:31,24 de mayo de 2021  17:35,"50,00"
